"source","target","trackspeed"
"DE00TJZ","DE00TJM","120.0"
"DE0TSCH","DE00TEL","100.0"
"DE0TSWA","DE0TSCH","110.0"
"DE0NCRE","DE0NNHC","110.0"
"DE00MDS","DE00MSR","140.0"
"DE00MHO","DE0MWGU","100.0"
"DE00MMT","DE00MSW","120.0"
"DE00MSN","DE00MGO","140.0"
"DE00MSR","DE0MOTF","140.0"
"DE00MSW","DE00MSN","120.0"
"DE0MGAI","DE0MOGS","80.0"
"DE0MHAR","DE00MMT","120.0"
"DE0MMDN","DE00MHP","90.0"
"DE0MOGS","DE00MLG","80.0"
"DE0MOTF","DE00MHO","140.0"
"DE0MRCH","DE00MBT","100.0"
"DE0MSFL","DE0MRCH","100.0"
"DE0MWGU","DE0MSFL","100.0"
"DE00MGO","DE0MGOI","70.0"
"DE000MP","DE0MALS","100.0"
"DE0MALS","DE97863","100.0"
"DE00MLR","DE97870","40.0"
"DE0MPGO","DE000MP","60.0"
"DE97870","DE0MPGO","60.0"
"DE00MLR","DE0MMCH","80.0"
"DE0MMCH","DE97878","80.0"
"DE00MLR","DE97863","40.0"
"DE0MAFB","DE0MHPW","90.0"
"DE0MHPW","DE00MMT","90.0"
"DE97863","DE0MAFB","40.0"
"DE00MHT","DE00MKA","60.0"
"DE00MIT","DE00MRP","60.0"
"DE00MKA","DE00MMP","60.0"
"DE00MMP","DE00MIT","60.0"
"DE00MRP","DE00MOP","60.0"
"DE00MFG","DE00MFP","120.0"
"DE00MFP","DE00MUH","120.0"
"DE00MFU","DE00MDS","120.0"
"DE00MGI","DE97901","120.0"
"DE00MOP","DE0MMAR","90.0"
"DE00MTU","DE00MFU","120.0"
"DE00MUH","DE00MTU","120.0"
"DE0MGIF","DE00MFG","120.0"
"DE0MMAR","DE00MGI","110.0"
"DE97901","DE0MGIF","120.0"
"DE97902","DE0MDFG","90.0"
"DE00MIS","DE0MHMO","120.0"
"DE0MFHB","DE0MFHT","100.0"
"DE0MFHW","DE0MFHB","100.0"
"DE0MHMO","DE97917","120.0"
"DE0MUFG","DE00MIS","120.0"
"DE97917","DE0MFHW","100.0"
"DE97919","DE0MUFG","120.0"
"DE000MN","DE97877","100.0"
"DE00MFM","DE97919","100.0"
"DE00MJK","DE0MEGS","90.0"
"DE00MTR","DE0MWTR","80.0"
"DE0MDFG","DE97931","90.0"
"DE0MEGS","DE0MDFG","90.0"
"DE0MMBH","DE00MFM","100.0"
"DE97919","DE00MJK","90.0"
"DE97926","DE000MN","100.0"
"DE97928","DE0MMBH","100.0"
"DE97931","DE00MTR","80.0"
"DE00MKL","DE0MAFE","120.0"
"DE00MSB","DE0MONH","120.0"
"DE0MAFE","DE0MANE","120.0"
"DE0MANE","DE00MER","120.0"
"DE0MONH","DE00MKL","120.0"
"DE00MOP","DE97901","60.0"
"DE00MHO","DE00MKZ","100.0"
"DE00MKZ","DE00MWM","120.0"
"DE00MWM","DE0MFOL","120.0"
"DE0MBAI","DE0MBAK","120.0"
"DE0MBAK","DE0MKMR","120.0"
"DE0MBRM","DE0MHFM","120.0"
"DE0MFOL","DE0MBRM","120.0"
"DE0MHEU","DE0MBAI","120.0"
"DE0MHFM","DE0MHRS","120.0"
"DE0MHRS","DE0MHEU","120.0"
"DE0MKMR","DE0MRAI","120.0"
"DE0MRAI","DE00MRO","120.0"
"DE00MLB","DE0MAGB","50.0"
"DE00MLA","DE0MATH","120.0"
"DE0FMSD","DE0FMSH","60.0"
"DE000FF","DE0FGUR","60.0"
"DE00FED","DE00FFH","160.0"
"DE00FFH","DE00FHM","160.0"
"DE00FHM","DE0FKOS","160.0"
"DE00FMK","DEFWO B","110.0"
"DE00FWO","DE0FWSA","110.0"
"DE0FFAW","DE0FSIN","160.0"
"DE0FGUR","DE0FMLA","110.0"
"DE0FHAS","DE00FED","160.0"
"DE0FHOE","DE0FFAW","120.0"
"DE0FKOS","DE00FMK","140.0"
"DE0FMLA","DE0FHOE","160.0"
"DE0FSIN","DE0FHAS","160.0"
"DE0FWSA","DE000FW","100.0"
"DE96824","DE00FWO","110.0"
"DE00FES","DE00FNH","120.0"
"DE00FNH","DE97015","80.0"
"DE00FRH","DE0FESS","120.0"
"DE0FESS","DE00FES","120.0"
"DE0FKRS","DE0FKRO","120.0"
"DE97015","DE0FKRS","120.0"
"DE0FFOR","DE00FNI","60.0"
"DE96968","DE0FFOR","100.0"
"DE0FFOR","DE96989","120.0"
"DE96989","DE00FFS","80.0"
"DE97033","DE0FFOR","120.0"
"DE00FDA","DE00FDN","70.0"
"DE0FFAN","DE0FBAD","80.0"
"DE0KFGN","DE00KNL","80.0"
"DE0KHBR","DE00KKO","60.0"
"DE97000","DE00FEN","100.0"
"DE00FWG","DE0FGRK","90.0"
"DE0NNHC","DE00NBY","110.0"
"DE97589","DE0NCRE","110.0"
"DE00NKI","DE0NSWH","60.0"
"DE00NMX","DE0NHTL","50.0"
"DE0NHON","DE00NKI","60.0"
"DE0NHTL","DE0NBST","60.0"
"DE0NNIL","DE00NMX","60.0"
"DE0NRBG","DE0NSLZ","60.0"
"DE0NSLZ","DE0NNIL","60.0"
"DE0NSWH","DE0NRBG","60.0"
"DE97601","DE0NHON","60.0"
"DE0NHGN","DE0NWBZ","50.0"
"DE0NMBG","DE0NUND","50.0"
"DE0NUND","DE0NHGN","50.0"
"DE0NWBZ","DE00NHB","50.0"
"DE000NH","DE00NTG","120.0"
"DE00NBI","DE0NRSL","120.0"
"DE00NBY","DE97587","90.0"
"DE00NKL","DE0NSYB","100.0"
"DE00NPS","DE97616","110.0"
"DE00NSW","DE00NPS","120.0"
"DE00NTB","DE0NKNN","120.0"
"DE00NTG","DENNE S","100.0"
"DE0NKNN","DE00NKL","120.0"
"DE0NPUE","DE00NSW","120.0"
"DE0NRSL","DE000NH","120.0"
"DE0NSOK","DE00NBY","100.0"
"DE0NSYB","DE0NSOK","100.0"
"DE0NWDO","DE0NPUE","120.0"
"DE97587","DE00NBI","120.0"
"DE97616","DE00NTB","100.0"
"DE0NRTD","DE00NWH","140.0"
"DE97666","DE0NLOS","50.0"
"DE0NNAN","DE95447","200.0"
"DE0FMAA","DE0FSTE","60.0"
"DE0NSSE","DE000NS","50.0"
"DE000MA","DE0MAOB","140.0"
"DE00MDT","DE0MWNS","150.0"
"DE0MAOB","DE0MGHF","200.0"
"DE0MBHM","DE00MDT","200.0"
"DE0MEBM","DE0MHRG","120.0"
"DE0MGAL","DE0MLAW","200.0"
"DE0MGHF","DE0MGAL","200.0"
"DE0MHEB","DE0MSTW","200.0"
"DE0MHEH","DE0MMEI","200.0"
"DE0MHOP","DE0MMTN","120.0"
"DE0MHRG","DE0MHOP","120.0"
"DE0MLAW","DE0MHEB","200.0"
"DE0MMEI","DE0MWDF","200.0"
"DE0MMTG","DE0MBHM","200.0"
"DE0MMTN","DE00MNL","120.0"
"DE0MNOD","DE0MMTG","200.0"
"DE0MSTW","DE0MHEH","200.0"
"DE0MWDF","DE0MNOD","200.0"
"DE0MWNS","DE0MEBM","120.0"
"DE00MEB","DE0MWAS","50.0"
"DE00MRH","DE0MEST","50.0"
"DE0MWAS","DE00MRH","50.0"
"DE00MIN","DE0MASE","40.0"
"DE0MASE","DE0MSHW","30.0"
"DE000MP","DE97874","60.0"
"DE0MAKN","DE000MP","60.0"
"DE97874","DE00MPB","40.0"
"DE97879","DE00MPB","60.0"
"DE00MLR","DE0MAFB","40.0"
"DE0MAFB","DE000MS","70.0"
"DE000ML","DE0MANY","100.0"
"DE00MDA","DE0MHSU","120.0"
"DE00MOZ","DE0MAUG","120.0"
"DE0MANY","DE0MAOZ","120.0"
"DE0MAOZ","DE00MOZ","120.0"
"DE0MAUG","DE0MMAL","120.0"
"DE0MESH","DE00MPE","120.0"
"DE0MHSN","DE0MRMS","120.0"
"DE0MHSU","DE0MHSN","120.0"
"DE0MKFS","DE00MDA","120.0"
"DE00NDG","DE0NGFA","90.0"
"DE00NGF","DE00NGZ","100.0"
"DE00NGZ","DE0NTRI","90.0"
"DE00NLT","DE0NBEI","80.0"
"DE00NPK","DE97975","100.0"
"DE00NPL","DE00NPK","100.0"
"DE0MAHN","DE0MWTI","120.0"
"DE0MLDI","DE0NWLD","140.0"
"DE0MSCG","DE0MLDI","140.0"
"DE0MWTI","DE0MLOI","140.0"
"DE0NBEI","EU00036","50.0"
"DE0NBEI","EU00036","50.0"
"DE0NBMS","DE0NZWL","90.0"
"DE0NGFA","DE00NGF","100.0"
"DE0NREG","DE0NBMS","90.0"
"DE0NTRI","DE0NREG","90.0"
"DE0NWLD","DE00NPL","140.0"
"DE0NZWL","DE00NLT","80.0"
"DE97975","DE00NDG","90.0"
"DE0MATH","DE0MAHN","120.0"
"DE0MDIF","DE0MSCG","140.0"
"DE0MLOI","DE0MDIF","140.0"
"DE00MMF","DE0MROH","120.0"
"DE00MNR","DE97981","120.0"
"DE00MRO","DE0MROS","120.0"
"DE00MRT","DE0MRMB","120.0"
"DE00MSC","DE00MRT","120.0"
"DE00MSY","DE00MGS","120.0"
"DE0MJEB","DE0MWKG","120.0"
"DE0MRMB","DE97979","110.0"
"DE0MROH","DE00MNR","120.0"
"DE0MROS","DE00MSC","120.0"
"DE0MWKG","DE00MMF","120.0"
"DE0MWSB","DE00MSY","120.0"
"DE97979","DE0MWSB","90.0"
"DE97981","DE97982","60.0"
"DE0MALD","DE0MLDL","50.0"
"DE0MLDL","DE0MRDO","50.0"
"DE00MEG","DE0MSHG","80.0"
"DE00MGB","DE0MGRS","80.0"
"DE0MEDL","DE97979","80.0"
"DE0MFOS","DE0MEDL","80.0"
"DE0MGRS","DE00MEG","80.0"
"DE0MSHG","DE0MTUL","80.0"
"DE0MTUL","DE0MFOS","80.0"
"DE00MTS","DE0MTSK","60.0"
"DE0MMTZ","DE0MHPD","60.0"
"DE0MSCA","DE0MTCH","60.0"
"DE0MTSB","DE0MSCA","60.0"
"DE0MTSK","DE0MMTZ","80.0"
"DE97998","DE0MSTN","60.0"
"DE00NAS","DE98004","130.0"
"DE00NCH","DENCH S","100.0"
"DE0NARG","DE00NFW","110.0"
"DE0NBOE","DE0NNAE","130.0"
"DE0NKMG","DE0NWDG","120.0"
"DE0NNAE","DE0NROD","120.0"
"DE0NPOE","DE00NCH","130.0"
"DE0NROD","DE0NPOE","110.0"
"DE0NSCH","DE0NWDF","120.0"
"DE0NWDF","DE00NAS","130.0"
"DE0NWDG","DE0NARG","120.0"
"DE98004","DE0NBOE","130.0"
"DENCH S","DE0NKMG","110.0"
"DE00NIL","DE0NSNH","70.0"
"DE00NST","DE0NSTT","80.0"
"DE0NSND","DE00NBO","60.0"
"DE0NSNH","DE0NSND","60.0"
"DE0NSTT","DE00NIL","80.0"
"DE00NLG","DE0NBHF","60.0"
"DE0NAUR","DE00NLG","60.0"
"DE0NBHF","DE0NBMA","60.0"
"DE0NZWL","DE0NAUR","60.0"
"DE00NMG","DE00NOT","160.0"
"DE00NOS","DE00NPL","160.0"
"DE00NPA","DENPA G","100.0"
"DE00NPL","DE00NSK","160.0"
"DE00NRA","DE0NSUE","160.0"
"DE00NSI","DE0NSAN","130.0"
"DE00NSK","DE00NST","160.0"
"DE00NST","DE00NRA","160.0"
"DE00NVI","DE0NPLG","140.0"
"DE0NGIU","DE00NOS","160.0"
"DE0NPLG","DE0NGIU","160.0"
"DE0NSAN","DE00NVI","140.0"
"DE0NSUE","DE00NMG","160.0"
"DE00NVI","DE0NNSB","50.0"
"DE0NMXH","DE0NMXG","50.0"
"DE00NRP","DE0NRPG","120.0"
"DE0NSAI","DE00NRP","120.0"
"DE0NSRH","DE0NLUH","110.0"
"DE97627","DE00NSR","100.0"
"DE0MMAL","DE0MKFS","120.0"
"DE0MRMS","DE0MRMU","120.0"
"DE0MRMU","DE0MESH","120.0"
"DE0MFBU","DE0MGEU","60.0"
"DE0MFIN","DE0MFBU","60.0"
"DE0MGEU","DE0MOSH","60.0"
"DE0MOSH","DE00MBZ","60.0"
"DE0MSCS","DE0MFIN","60.0"
"DE00MRO","DE0MARS","60.0"
"DE00MGA","DE00MKW","120.0"
"DE00MKW","DE0MWSL","120.0"
"DE00MLF","DE00MFL","120.0"
"DE0MFDF","DE0MKAG","120.0"
"DE0MKAG","DE00MLF","120.0"
"DE0MTLG","DE97995","160.0"
"DE0MWSL","DE0MFDF","120.0"
"DE97954","DE0MTLG","160.0"
"DE97995","DE00MGA","160.0"
"DE0MATM","DE0MTSB","60.0"
"DE0MHPD","DE97998","40.0"
"DE0MSTN","DE0MATM","50.0"
"DE0MTCH","DE0MWSM","60.0"
"DE0MWSM","DE00MGA","60.0"
"DE97998","DE0MTRT","50.0"
"DE00MTS","DE0MSBD","50.0"
"DE0MBID","DE0MRPD","60.0"
"DE0MEZT","DE0MBID","60.0"
"DE0MHPF","DE0MEZT","50.0"
"DE0MSBD","DE0MTRD","60.0"
"DE0MSGD","DE0MHPF","60.0"
"DE0MTRD","DE0MSGD","60.0"
"DE98000","DE0MXSS","120.0"
"DE98004","DE0NNIT","50.0"
"DE00NBE","DE0NMSM","150.0"
"DE00NBH","DE00NDE","140.0"
"DE00NDE","DE00NNT","130.0"
"DE00NDN","DE00NLB","120.0"
"DE00NET","DE0NUDF","110.0"
"DE00NFT","DE0NRWD","200.0"
"DE00NLB","DE00NBE","110.0"
"DE00NND","DE000NN","160.0"
"DE00NNT","DE00NPG","160.0"
"DE00NOB","DE0NBUT","120.0"
"DE00NOK","DE0NFTO","160.0"
"DE00NPB","DE00NSF","140.0"
"DE00NPG","DE0NPOH","160.0"
"DE00NRH","DE98018","120.0"
"DE00NSF","DE00NBH","140.0"
"DE0NBUT","DE0NMIM","110.0"
"DE0NFTO","DE00NFT","160.0"
"DE000FL","DE0FDIZ","80.0"
"DE00FAF","DE00FVR","70.0"
"DE00FEN","DE000FL","100.0"
"DE00FVR","DE0FRUK","70.0"
"DE00FWR","DE0FWRY","120.0"
"DE00KNL","DE0KHBR","60.0"
"DE0FALS","DE0FSOL","120.0"
"DE0FAUM","DE00FAF","80.0"
"DE0FBFS","DE0FSTH","90.0"
"DE0FDIZ","DE0FFAN","80.0"
"DE0FDSU","DE0FEMS","80.0"
"DE0FEMS","DE0FEMW","80.0"
"DE00FKB","DE97000","100.0"
"DE0FBAD","DE0FLBG","80.0"
"DE0NMIM","DE00NOK","120.0"
"DE0NMSM","DE00NPB","150.0"
"DE0NPOH","DE00NOB","120.0"
"DE0NRPF","DE00NET","120.0"
"DE0NRWD","DE00NND","200.0"
"DE0NUDF","DE00NDN","120.0"
"DE98018","DE0NRPF","120.0"
"DE00NSL","DE0MABG","120.0"
"DE0MABG","DE00MND","120.0"
"DE0MERG","DE0MMNG","120.0"
"DE0MERN","DE0MERG","120.0"
"DE0MMST","DE00MVG","120.0"
"DE0NSIH","DE0NMAH","120.0"
"DE98018","DE0NRPH","110.0"
"DE00NIR","DE0NSDO","140.0"
"DE00NLU","DE00NLW","130.0"
"DE00NLW","DE0NWDO","150.0"
"DE00NPD","DE0NWRB","140.0"
"DE00NRH","DE0NHUE","100.0"
"DE0NHUE","DE0NRWA","140.0"
"DE0NKDF","DE0NSCH","140.0"
"DE0NMXH","DE0NKDF","140.0"
"DE0NNAB","DE00NPD","130.0"
"DE0NRGF","DE0NMXH","150.0"
"DE0NRWA","DE0NRWU","140.0"
"DE0NRWU","DE0NRGF","150.0"
"DE0NSCH","DE00NIR","140.0"
"DE0NSDO","DE0NNAB","140.0"
"DE0NWRB","DE00NLU","130.0"
"DE00NHR","DE0NHOH","130.0"
"DE00NKL","DE0NHAG","140.0"
"DE00NNP","DE00NPZ","110.0"
"DE00NPZ","DE0NSAW","120.0"
"DE0NBEH","DE0NRUE","140.0"
"DE0NRUE","DE0NLUD","140.0"
"DE000NN","DE00NNO","100.0"
"DE000NV","DE0NRST","120.0"
"DE00NAZ","DE00NSG","110.0"
"DE00NIM","DE0NNSG","140.0"
"DE00NLR","DE0NNKS","140.0"
"DE00NMR","DE00NAZ","110.0"
"DE00NNO","DE0NNER","110.0"
"DE00NSG","EU00038","90.0"
"DE00NSG","EU00038","90.0"
"DE00NVN","DE00NNP","120.0"
"DE0NHAG","DE00NIM","140.0"
"DE0NHOH","DE000NV","120.0"
"DE0NLUD","DE00NLR","140.0"
"DE0NNER","DE0NBEH","140.0"
"DE0NNKS","DE0NREI","140.0"
"DE0NNSG","DE0NWDH","140.0"
"DE0NREI","DE00NHR","140.0"
"DE0NRST","DE00NVN","120.0"
"DE0NSAW","DE97589","120.0"
"DE0NWDH","DE00NMR","140.0"
"DE97589","DE00NKL","130.0"
"DE000NN","DE98054","80.0"
"DE00NAM","DE0NHIL","130.0"
"DE00NEW","DE00NNS","80.0"
"DE00NFR","DE00NIR","120.0"
"DE00NHD","DE00NHL","120.0"
"DE00NHL","DE0NHAP","120.0"
"DE00NHS","DE00NEW","90.0"
"DE00NLL","DE0NOTS","120.0"
"DE00NNS","DE97627","100.0"
"DE00NSR","DE0NSRH","110.0"
"DE0NHAP","DE0NPOM","100.0"
"DE0NHIL","DE00NFR","130.0"
"DE0NLLW","DE00NLL","120.0"
"DE0NLUH","DE00NAM","110.0"
"DE0NNLH","DE0NSAI","120.0"
"DE0NNMO","DE0NNRH","120.0"
"DE0NNOS","DE0NNMO","120.0"
"DE0NNRH","DE0NNLH","120.0"
"DE0NOTS","DE00NHD","120.0"
"DE0NPMH","DE00NHS","110.0"
"DE0NPOM","DE0NPMH","110.0"
"DE0NRPE","DE0NLLW","120.0"
"DE0NRPG","DE0NRPE","120.0"
"DE98054","DE0NNOS","120.0"
"DE000NF","DE0NFWS","60.0"
"DE00NZI","DE0NZIK","60.0"
"DE0NAVE","DE00NZI","60.0"
"DE0NEGE","DE00NCA","60.0"
"DE0NFDB","DE0NAVE","50.0"
"DE0NFWS","DE0NFDB","50.0"
"DE0NWHF","DE0NEGE","60.0"
"DE0NZIK","DE0NWHF","60.0"
"DE00NLZ","DE0NHHF","60.0"
"DE0NADM","DE0NESB","60.0"
"DE0NESB","DE0NMER","60.0"
"DE0NHHF","DE0NLDF","60.0"
"DE0NLDF","DE0NWHD","60.0"
"DE0NRAF","DE00NLZ","60.0"
"DE0NSDF","DE0NRAF","60.0"
"DE0NWDM","DE0NADM","60.0"
"DE0NWHD","DE0NWDM","60.0"
"DE00NER","DE0NGKA","50.0"
"DE0NGKA","DE0NFRA","50.0"
"DE000UE","DEUE  G","160.0"
"DE00LJD","DE0LDST","300.0"
"DE00NBG","DE97646","160.0"
"DE00NEF","DE0NERB","160.0"
"DE00NUL","DE0NWBF","280.0"
"DE00UEL","DE98072","300.0"
"DE00UIW","DE00UEL","300.0"
"DE00UMA","DE00UIW","300.0"
"DE0LDST","DE0LPLN","300.0"
"DE0LFLU","DELNW H","250.0"
"DE0LGOS","DELGOSO","250.0"
"DE0LPLN","DELGOSW","300.0"
"DE0NHAL","DE00NBG","160.0"
"DE0NRTB","DE0NESE","300.0"
"DE0NWBF","DE0NRTB","300.0"
"DE0UGBB","DE0LSBT","300.0"
"DE0UTHE","DE00UMA","300.0"
"DE0UVIU","DE0UGBB","300.0"
"DE97646","DE00NUL","250.0"
"DELGOSO","DE0LFLU","250.0"
"DELGOSW","DE0LGOS","250.0"
"DELNW H","DE0LLMO","160.0"
"DE00NER","DE00NFO","160.0"
"DE0LLMO","DE000LL","160.0"
"DE0LSBT","DE00LJD","300.0"
"DE0NERB","DE00NER","160.0"
"DE0NESE","DE0UTHE","300.0"
"DE98072","DE000UE","100.0"
"DEUE  L","DE0UVIU","200.0"
"DE00NFH","DE0NRLB","60.0"
"DE0NESU","DE00NFH","70.0"
"DE0NGRG","DE0NESU","70.0"
"DE0NHEN","DE0NKAL","60.0"
"DE0NHER","DE0NHEN","60.0"
"DE0NIDF","DE0NWEO","60.0"
"DE0NKAL","DE0NGRG","60.0"
"DE0NNRO","DE0NHER","80.0"
"DE0NRLB","DE0NIDF","60.0"
"DE0NWEO","DE0NGFG","60.0"
"DE0FEMW","DE0FNIV","80.0"
"DE0FFUR","DE0FAUM","80.0"
"DE0FGRK","DE0FFUR","80.0"
"DE0FLOE","DE00FWG","90.0"
"DE0FNAS","DE0FDSU","80.0"
"DE0FNIV","DE0KFGN","80.0"
"DE0FOBH","DE0FNAS","80.0"
"DE0FRUK","DE00FKB","100.0"
"DE0FSOL","DE0FBFS","120.0"
"DE0FWRY","DE0FALS","120.0"
"DE0FLBG","DE0FOBH","80.0"
"DE0FSTH","DE0FLOE","90.0"
"DE00FAS","DE0FHWD","120.0"
"DE00FBK","DE00FHN","120.0"
"DE00FFG","DEFFG H","120.0"
"DE00FHN","DE00FRW","120.0"
"DE00FOS","DE00FBK","120.0"
"DE00FRW","DE000FH","60.0"
"DE0FHWD","DE00FOS","120.0"
"DEFFG H","DE00FAS","120.0"
"DE96950","DE000FB","80.0"
"DE0FBHF","DE97117","50.0"
"DEFFU B","DE00FFU","80.0"
"DE00FVA","DE0FEGN","100.0"
"DE00FZB","DE0FFNW","100.0"
"DE0FAHN","DE0FOSN","100.0"
"DE0FATC","DE00FOV","110.0"
"DE0FEGN","DE0FWFH","90.0"
"DE0FFNW","DE0FWEI","100.0"
"DE0FHEH","DE0FATC","100.0"
"DE0FOSN","DE0FZBR","100.0"
"DE0FWEI","DE0FHEH","100.0"
"DE0FWFH","DE0FAHN","100.0"
"DE0FZBR","DE00FZB","80.0"
"DE00FNV","DE97148","60.0"
"DE0FKRB","DE0FKWN","100.0"
"DE000RM","DERM  O","100.0"
"DE000RM","DE0RMHH","130.0"
"DE0RMHH","DE0RMNS","160.0"
"DE0RMLB","DE00RMW","160.0"
"DE0RMNS","DE0RMLB","160.0"
"DE00RMF","DE0RMFE","80.0"
"DE00RRB","DEYFRSR","60.0"
"DE00RSE","DE0RBGH","50.0"
"DE0RBGH","DE0RBUO","60.0"
"DE0RBUN","DE0RHAI","80.0"
"DE0RBUO","DE0RBUN","60.0"
"DE0RHAI","DE0RWDN","80.0"
"DE0RWDN","DE00RRB","60.0"
"DE00RBR","DE0RBRO","70.0"
"DE00RKR","DE97337","80.0"
"DE97337","DE0RBRU","80.0"
"DE00RHA","DE00RWO","80.0"
"DE00RWO","DE0RHAM","80.0"
"DE0RHAM","DE0RSCL","80.0"
"DE00RFG","DE97380","100.0"
"DE0RFGS","DE00RLS","100.0"
"DE0RGDN","DE00RFG","100.0"
"DE97380","DE0RFGS","100.0"
"DE00RFN","DE0RHSN","100.0"
"DE0RBRM","DE0RSTN","120.0"
"DE0RHAG","DE0RBRM","120.0"
"DE0RHSN","DE000RZ","100.0"
"DE0RLRS","DE00RLR","120.0"
"DE0RLRW","DE0RHAG","120.0"
"DE0RSCS","DE00RFN","100.0"
"DE00RLR","DE0RLRW","120.0"
"DE0RLST","DE0RLRS","90.0"
"DE0RMLG","DE0RSCW","120.0"
"DE0RQRI","DE97387","100.0"
"DE0RSCH","DE0RSCS","100.0"
"DE0RSCW","DE0RSCH","120.0"
"DE0RSTN","DE0RMLG","120.0"
"DE97387","DE0RLST","90.0"
"DE0RHIW","DE0RHIN","50.0"
"DE0RLAU","DE0RLAG","30.0"
"DE000TU","DE97426","40.0"
"DE000TU","DE97426","60.0"
"DE00TAR","DE0TGEH","110.0"
"DE00TBL","DE00TSK","120.0"
"DE00TUN","DE00TRI","160.0"
"DE0TSIH","DE0TSIG","110.0"
"DE00MIH","DE00MIN","100.0"
"DE00MND","DE0MMST","120.0"
"DE00MVG","DE0MERN","120.0"
"DE00NGU","DE0NPOI","120.0"
"DE0MISD","DE00MIH","120.0"
"DE0MMNG","DE0MISD","120.0"
"DE0NBAB","DE00NSL","120.0"
"DE0NMAH","DE00NGU","120.0"
"DE0NPOI","DE0NBAB","120.0"
"DE0NRPH","DE0NSIN","110.0"
"DE0NSIN","DE0NSIH","120.0"
"DE000NN","DE0NNSW","160.0"
"DE00NAN","DE0NLWI","160.0"
"DE00NDB","DE0NSNE","160.0"
"DE00NHE","DE0NPEN","160.0"
"DE00NOA","DE0NAWN","160.0"
"DE00NRL","DE00NRW","140.0"
"DE00NRW","DE0NRAH","160.0"
"DE00NSA","DE00NAN","130.0"
"DE00NUA","DE00NOA","160.0"
"DE00NWK","DE00NSA","160.0"
"DE0NAWN","DE00NRL","160.0"
"DE0NLWI","DE00NDB","160.0"
"DE0NNST","DE00NUA","160.0"
"DE0NNSW","DE0NNST","160.0"
"DE0NPEN","DE00NWK","160.0"
"DE0NRAH","DE00NHE","160.0"
"DE0NSNE","DEYKMSN","160.0"
"DE00NDM","DE00NIP","60.0"
"DE0FBDR","DE0FBGN","110.0"
"DE00FEP","DE0FEPB","110.0"
"DE00FLB","DE00FEP","90.0"
"DE000FF","DE00FKY","100.0"
"DE00FCA","DE00FNS","120.0"
"DE00FFT","DE000FF","100.0"
"DE00FGM","DE0FFND","120.0"
"DE00FHF","DE00FLB","120.0"
"DE00FKY","DE96992","120.0"
"DE00FNJ","DE0FNSD","110.0"
"DE00FNS","DE00FOB","110.0"
"DE00FOB","DE0FNCH","120.0"
"DE0FEPB","DE00FNJ","110.0"
"DE0FFAW","DE0FFZH","120.0"
"DE0FFND","DE0FHOE","120.0"
"DE0FFZH","DE0FKRI","120.0"
"DE0FHOE","DE0FFAW","110.0"
"DE0FIST","DE0FWOD","120.0"
"DE0FKRI","DE00FHF","120.0"
"DE0FLHN","DE97000","120.0"
"DE0FNCH","DE0FLHN","120.0"
"DE0FNSD","DE0FIST","120.0"
"DE0FWOD","DE00FCA","120.0"
"DE96992","DE00FGM","120.0"
"DE00FFT","DE97002","80.0"
"DE00FFW","DE97003","100.0"
"DE00FGS","DE00FFG","90.0"
"DE00FHO","DE00FSG","90.0"
"DE00FOU","DE00FHO","110.0"
"DE00FRH","DE00FWN","120.0"
"DE00FRO","DE0FROS","90.0"
"DE00FSG","DE0FFRI","90.0"
"DE00FWN","DE0FOUS","120.0"
"DE0FBGH","DE00FRO","90.0"
"DE0FFGA","DE0FFME","80.0"
"DE0FFME","DE00FFW","80.0"
"DE0FFRI","DE0FBGH","90.0"
"DE0FOUS","DE00FOU","120.0"
"DE0FROS","DE00FGS","90.0"
"DE97002","DE0FFGA","80.0"
"DE0FHOE","DEFFAWA","50.0"
"DE0FNIS","DE0FBUS","120.0"
"DE00FMH","DE0FMHD","120.0"
"DE00FOO","DE00FMH","120.0"
"DE0FMHD","DE0FSHM","120.0"
"DE0FMUL","DE0FOKL","100.0"
"DE0FOKL","DE0FOLM","100.0"
"DE0FOLM","DE0FOMP","80.0"
"DE0FOMP","DE00FOO","120.0"
"DE0FSHF","DE0FMUL","80.0"
"DE0FSHM","DE000FH","100.0"
"DE0FBEI","DE0FWCK","60.0"
"DE0FBSH","DE00FND","60.0"
"DE0FEZL","DE0FHHF","60.0"
"DE0FGGB","DE0FEZL","60.0"
"DE0FHHF","DE0FBSH","60.0"
"DE0FRHM","DE0FGGB","60.0"
"DE0FWCK","DE0FRHM","60.0"
"DE96957","DE00FEL","80.0"
"DE0FKWN","DE97140","80.0"
"DE00FKR","DE00FKW","100.0"
"DE0FKRB","DE97140","100.0"
"DE96167","DE0FKRB","100.0"
"DE97150","DE00FKR","100.0"
"DE0FKRB","DE00FKR","60.0"
"DE00FSY","DE0FWLN","90.0"
"DE00FUS","DE00FSY","80.0"
"DE0FKOB","DE00FUS","100.0"
"DE0FWLN","DE0EBRW","80.0"
"DE00RBR","DE0RBRZ","160.0"
"DE00RDZ","DE0RGDN","160.0"
"DE00RNO","DE0RBKR","160.0"
"DE0RMFS","DE0RHBW","160.0"
"DE00RAH","DE000RR","160.0"
"DE00RRL","DE0RKOE","160.0"
"DE0REMM","DE0RKLR","160.0"
"DE0RERZ","DE0RQER","160.0"
"DE0RHKM","DE0RSIG","160.0"
