"source","target","sectionspeed"
"FR0000006808","FR0000006982","99.49999999999999"
"FR0000005624","FR0000009583","140.0"
"FR0000012009","FR0000001961","110.83333333333333"
"FR0000002370","FR0000015370","96.875"
"FR0000005952","FR0000009333","99.49999999999999"
"FR0000006842","FR9900003059","97.85714285714285"
"FR0000006925","FR0000007606","180.0"
"FR0000009333","FR0000006331","101.66666666666666"
"FR9900004499","FR0000012009","99.28571428571429"
"FR0000003578","FR0000009247","84.28571428571429"
"FR9900003059","FR9900004083","97.85714285714285"
"FR0000005742","FR9900001557","81.66666666666667"
"FR0000005680","FR0000010421","160.0"
"FR9900004083","FR9900004499","97.85714285714285"
"FR0000016532","FR0000010511","101.66666666666667"
"FR0000000706","FR0000016532","96.66666666666667"
"FR0000001563","FR0000000647","116.66666666666667"
"FR0000006539","FR0000002206","155.0"
"FR0000004222","FRZZY0000103","100.0"
"FR0000012579","FR0000011290","90.62500000000001"
"FR0000003405","FR9900002034","110.83333333333333"
"FR0000004794","FR0000002142","125.0"
"FR0000002112","FR9900003700","160.0"
"FR0000009664","FR9900001765","144.28571428571428"
"FR9900002034","FR0000003498","110.83333333333333"
"FR0000011006","FR0000009664","144.28571428571428"
"FR0000011023","FR0000005680","160.0"
"FR0000015370","FR0000001454","96.875"
"FR0000008832","FR0000000804","99.5"
"FR0000003498","FR0000008832","110.83333333333333"
"FR0000001455","FR0000013592","30.0"
"FR0000013592","FR0000014738","30.0"
"FR0000014738","FR9900004509","30.0"
"FR0000001939","FR0000012017","30.0"
"FR0000015753","FR0000006847","30.0"
"FR0000006847","FR0000003047","30.0"
"FR0000000565","FR0000015753","30.0"
"FR0000000647","FR0000009510","60.0"
"FR0000009510","FR0000000103","60.0"
"FR9900003498","FR0000007477","60.0"
"FR0000007477","FR0000001373","60.0"
"FR0000002112","FR0000004923","60.0"
"FR0000004923","FR9900003744","60.0"
"FR9900003744","FR9900003507","60.0"
"FR0000000864","FR0000000138","60.0"
"FR0000000864","FR0000006535","60.0"
"FR0000006535","FR9900003744","60.0"
"FR0000001207","FR0000003790","160.0"
"FR0000002061","FR0000007460","160.0"
"FR0000000600","FR0000009125","160.0"
"FR0000007460","FR0000000600","160.0"
"FR0000009125","FR0000003790","160.0"
"FR0000000557","FR0000016219","60.0"
"FR0000001108","FR0000016536","80.0"
"FR0000000755","FR0000001007","60.0"
"FR9900003359","FR9900003480","86.66666666666667"
"FR0000000209","FR0000000073","100.0"
"FR0000007064","FR9900003359","86.66666666666667"
"FR0000008052","FR0000007064","86.66666666666667"
"FR0000000087","FR0000000184","100.0"
"FR0000001518","FR0000023023","86.66666666666667"
"FR0000001997","FR0000000606","60.0"
"FR9900003360","FR0000008052","86.66666666666667"
"FR0000000184","FR0000001628","86.66666666666667"
"FR0000001762","FR0000001518","86.66666666666667"
"FR0000001628","FR0000001762","86.66666666666667"
"FR0000023023","FR9900003360","86.66666666666667"
"FR0000001274","FR0000000209","100.0"
"FR9900003480","FR0000001997","86.66666666666667"
"FR0000009829","FR0000000466","86.66666666666667"
"FR0000001917","FR0000001070","76.66666666666667"
"FR0000000606","FR0000001917","80.0"
"FR0000005252","FR0000007778","80.0"
"FR0000007778","FR0000009828","67.5"
"FR0000013272","FR0000011323","68.33333333333333"
"FR0000006353","FR0000013272","68.33333333333333"
"FR0000009828","FR0000006353","62.85714285714286"
"FR0000011323","FR9900003530","80.0"
"FR9900003530","FR0000009829","80.0"
"FR0000001070","FR0000005252","80.0"
"FR0000001795","FR0000009655","40.0"
"FR0000000479","FR0000000572","40.0"
"FR0000001021","FR0000000479","40.0"
"FR9900002153","FR0000001021","40.0"
"FR0000015798","FR9900002153","40.0"
"FR0000000572","FR0000000497","40.0"
"FR0000009655","FR0000015798","40.0"
"FR9900003050","FR9900002241","30.0"
"FR0000000678","FR0000001118","60.0"
"FR0000001118","FR9900003849","30.0"
"FR0000000547","FR9900002072","270.0"
"FR9900002072","FR9900003049","160.0"
"FR0000016317","FR0000016305","220.0"
"FR0000016304","FR0000016306","220.0"
"FR0000022883","FR0000016304","140.0"
"FR9900003636","FR0000022883","140.0"
"FR0000001219","FR9900003636","140.0"
"FR0000016306","FR0000016560","220.0"
"FR0000001320","FR0000001219","300.0"
"FR0000001519","FR0000001320","300.0"
"FR0000016560","FR0000016317","220.0"
"FR0000000833","FR0000001519","300.0"
"FR0000001519","FR0000000956","230.0"
"FR9900002141","FR0000008020","160.0"
"FR0000000948","FR9900002141","160.0"
"FR0000008020","FR0000001622","160.0"
"FR0000001320","FR0000000948","230.0"
"FR0000013620","FR9900002166","160.0"
"FR9900002166","FR0000002069","160.0"
"FR0000000948","FR0000013620","170.0"
"FR0000001219","FR0000000948","170.0"
"FR9900003617","FR0000001575","160.0"
"FR0000016305","FR9900003617","160.0"
"FRZZZ0000020","FRZZZ0000021","160.0"
"FRZZZ0000021","EU00121","160.0"
"FR0000015540","FR0000015624","30.0"
"FR0000009335","FR0000003925","40.0"
"FR0000001118","FR0000005579","30.0"
"FR0000005579","FR9900001914","30.0"
"FR0000000068","FR0000009335","40.0"
"FR9900001914","FR0000010279","30.0"
"FR0000010279","FR9900001271","30.0"
"FR0000015624","FR0000000989","30.0"
"FR0000007889","FR0000013443","30.0"
"FR9900001971","FR0000001214","50.0"
"FR0000001214","FR0000009466","50.0"
"FR0000006380","FR9900004315","50.0"
"FR9900001650","FR0000007889","30.0"
"FR0000009466","FR9900001970","30.0"
"FR9900001271","FR9900001650","30.0"
"FR0000013443","FR0000006380","30.0"
"FR9900001970","FR0000009527","30.0"
"FR0000009527","FR0000015540","30.0"
"FR0000003925","FR9900003296","40.0"
"FR9900001972","FR0000010726","40.0"
"FR0000010726","FR9900001971","40.0"
"FR9900001971","FR0000006050","40.0"
"FR0000006050","FR0000001214","40.0"
"FR9900003672","FR9900001973","40.0"
"FR0000016213","FR0000003770","10.0"
"FR0000005900","FR9900001972","40.0"
"FR9900001973","FR9900004638","40.0"
"FR9900004638","FR0000007559","40.0"
"FR0000003770","FR0000009062","30.0"
"FR0000009062","FR9900003672","40.0"
"FR0000007559","FR0000005900","40.0"
"FR0000006817","FR9900001969","40.0"
"FR9900001969","FR0000006514","40.0"
"FR0000023001","FR9900001970","40.0"
"FR0000012488","FR9900003657","40.0"
"FR0000007197","FR0000012488","40.0"
"FR9900001319","FR0000007197","40.0"
"FR0000001193","FR9900001319","40.0"
"FR0000006514","FR0000023001","40.0"
"FR0000009786","FR0000006817","30.0"
"FR0000005856","FR0000013922","125.0"
"FR9900001817","FR0000006293","120.0"
"FR0000013922","FR9900001817","120.0"
"FR0000001216","FR0000012914","130.0"
"FR0000007450","FR0000005856","130.0"
"FR0000000068","FR0000007450","130.0"
"FR0000012914","FR0000006489","130.0"
"FR0000001431","FR0000001746","86.66666666666666"
"FR0000011519","FR0000001431","86.66666666666666"
"FR0000011245","FR0000007516","130.0"
"FR0000006293","FR0000011245","130.0"
"FR0000001718","FR0000009046","130.0"
"FR0000003925","FR0000000068","130.0"
"FR0000006489","FR0000011519","130.0"
"FR0000007516","FR0000001718","130.0"
"FR0000009046","FR0000014985","130.0"
"FR0000014985","FR0000001216","130.0"
"FR0000001216","FR0000001353","135.0"
"FR0000001718","FR0000001216","135.0"
"FR0000001346","FR0000001216","40.0"
"FR0000001431","FR0000008405","40.0"
"FR0000008405","FR9900001028","40.0"
"FR9900001004","FR9900001198","30.0"
"FR9900001205","FR9900001178","30.0"
"FR9900001223","FR9900001205","30.0"
"FR9900003604","FR9900001223","50.0"
"FR9900001198","FR0000002005","30.0"
"FR9900001178","FR9900001004","30.0"
"FR0000002984","FR0000008125","120.0"
"FR0000008125","FR0000006771","127.5"
"FR9900002186","FR0000004567","135.0"
"FR9900003069","FR0000011916","135.0"
"FR0000006771","FR9900003069","135.0"
"FR0000000406","FR0000002984","120.0"
"FR0000011916","FR9900002186","135.0"
"FR0000004567","FR0000004654","135.0"
"FR0000004338","FR0000006622","135.0"
"FR0000004098","FR0000001975","135.0"
"FR0000000954","FR0000000406","120.0"
"FR0000004654","FR0000004338","135.0"
"FR0000015373","FR0000012820","135.0"
"FR0000012820","FR0000003925","135.0"
"FR0000001975","FR0000015373","135.0"
"FR0000006622","FR0000004098","135.0"
"FR0000000623","FR0000000972","160.0"
"FR0000001463","FR0000000209","120.0"
"FR0000001411","FR9900003547","120.0"
"FR0000009654","FR0000016458","95.0"
"FR0000012762","FR0000001447","95.0"
"FR0000001447","FR0000005378","95.0"
"FR9900003103","FR0000001452","160.0"
"FR0000006063","FR0000012762","95.0"
"FR0000004317","FR9900002156","140.0"
"FR0000001142","FR0000002172","140.0"
"FR0000003169","FR0000006959","110.0"
"FR0000000167","FR0000000954","120.0"
"FR0000000972","FR0000003384","110.0"
"FR0000006959","FR0000001372","126.66666666666666"
"FR0000001372","FR9900003103","126.66666666666666"
"FR0000003384","FR0000001142","135.0"
"FR0000003663","FR9900002006","160.0"
"FR0000011506","FR0000000623","160.0"
"FR0000000369","FR0000009654","120.0"
"FR9900001396","FR0000001411","120.0"
"FR0000006560","FR0000003280","140.0"
"FR0000003280","EU00132","140.0"
"FR9900003066","FR0000001283","150.0"
"FR0000004018","FR0000006479","100.0"
"FR0000011018","FR0000011506","100.0"
"FR0000000231","FR0000008229","160.0"
"FR0000001283","FR0000007405","80.0"
"FR0000016458","FR0000006560","130.0"
"FR0000007405","FR0000003383","80.0"
"FR0000003383","FR0000006063","95.0"
"FR9900002006","FR0000008059","126.66666666666667"
"FR0000000954","FR0000003663","140.0"
"FR0000005378","FR0000009450","95.0"
"FR0000000209","FR9900001396","120.0"
"FR0000003359","FR0000000369","140.0"
"FR9900003547","FR9900003460","120.0"
"FR0000002172","FR9900003066","140.0"
"FR0000001452","FR0000001183","160.0"
"FR0000001530","FR0000003156","120.0"
"FR0000006479","FR0000011018","100.0"
"FR0000011676","FR0000003359","96.66666666666667"
"FR9900002156","FR0000000527","140.0"
"FR0000001277","FR0000004411","160.0"
"FR0000001183","FR9900003536","160.0"
"FR0000009450","FR0000001530","120.0"
"FR9900003536","FR0000001277","160.0"
"FR0000013675","FR0000003169","126.66666666666667"
"FR0000000527","FR0000006125","113.33333333333333"
"FR9900003460","FR0000000167","120.0"
"FR0000003156","FR0000015516","120.0"
"FR0000004411","FR0000000231","160.0"
"FR0000007218","FR0000004317","140.0"
"FR0000006605","FR0000011676","105.0"
"FR0000008229","FR0000007218","160.0"
"FR0000008059","FR0000013675","126.66666666666667"
"FR0000015516","FR0000009415","120.0"
"FR0000009415","FR0000006605","116.25"
"FR0000006125","FR0000004018","100.0"
"FR9900001443","FR0000007800","20.0"
"FR0000008330","FR0000008353","35.0"
"FR0000009697","FR0000008891","30.0"
"FR9900003511","FR0000008143","50.0"
"FR0000008143","FR0000006013","40.0"
"FR0000008353","FR0000009288","40.0"
"FR0000007800","FR9900003511","20.0"
"FR0000013303","FR0000014558","20.0"
"FR0000006013","FR0000008330","50.0"
"FR9900003608","FR0000000976","40.0"
"FR0000014558","FR9900001443","20.0"
"FR0000000976","FR0000001799","40.0"
"FR0000001799","FR0000001277","40.0"
"FR0000015312","FR0000005591","40.0"
"FR0000002005","FR0000013303","20.0"
"FR0000008891","FR0000001578","30.0"
"FR0000009288","FR0000015312","40.0"
"FR0000005591","FR9900003608","40.0"
"FR0000006428","FR0000011430","160.0"
"FR0000003146","FR0000002232","150.0"
"FR0000011430","FR0000008871","160.0"
"FR0000008286","FR0000008522","135.0"
"FR0000006023","FR0000006715","110.0"
"FR0000009126","FR0000002809","160.0"
"FR0000005920","FR0000006023","160.0"
"FR0000000623","FR0000006428","160.0"
"FR0000006715","FR0000009126","110.0"
"FR0000002809","FR0000000474","160.0"
"FR0000002232","FR0000005920","150.0"
"FR0000004462","FR0000009621","65.0"
"FR0000005414","FR0000004847","100.0"
"FR0000004847","FR0000004462","100.0"
"FR0000011224","FR0000008286","135.0"
"FR0000002649","FR0000001683","115.0"
"FR0000010946","FR0000002191","90.0"
"FR0000003348","FR0000003146","140.0"
"FR0000002191","FR0000001076","90.0"
"FR0000007222","FR0000016422","135.0"
"FR0000001076","FR9900003538","90.0"
"FR9900003538","FR0000010945","100.0"
"FR0000010945","FR0000008284","100.0"
"FR0000008284","FR0000000839","100.0"
"FR0000000839","FR0000007734","90.0"
"FR0000015161","FR0000010946","150.0"
"FR0000004212","FR0000006828","135.0"
"FR0000011624","FR0000015161","150.0"
"FR0000009178","FR0000006071","150.0"
"FR0000006178","FR0000002908","160.0"
"FR0000008516","FR9900002037","150.0"
"FR9900002037","FR0000001537","150.0"
"FR0000001537","FR0000009242","150.0"
"FR0000008871","FR0000003348","140.0"
"FR0000009242","FR0000006566","150.0"
"FR0000000474","FR0000006178","160.0"
"FR0000006566","FR0000009178","150.0"
"FR0000006071","FR0000011624","150.0"
"FR0000006828","FR0000007222","135.0"
"FR0000003649","FR0000002649","115.0"
"FR0000006280","FR0000004504","115.0"
"FR0000022860","FR9900003058","135.0"
"FR0000003504","FR0000005414","100.0"
"FR9900003058","FR0000000698","135.0"
"FR0000000698","FR9900000999","135.0"
"FR0000005115","FR0000009391","100.0"
"FR0000008522","FR0000013971","135.0"
"FR0000001683","FR0000000771","115.0"
"FR0000000771","FR0000006280","115.0"
"FR0000009621","FR0000004313","97.5"
"FR0000004504","FR0000011224","80.0"
"FR0000009391","FR0000007085","100.0"
"FR0000003502","FR0000005115","100.0"
"FR0000007734","FR9900003537","110.0"
"FR0000016422","FR0000022860","135.0"
"FR0000007085","FR0000004566","90.0"
"FR0000013971","FR0000004212","135.0"
"FR0000002908","FR0000008516","160.0"
"FR9900003537","FR0000013209","110.0"
"FR0000004566","FR0000003504","90.0"
"FR0000009000","FR0000003502","120.0"
"FR0000004313","FR0000003649","115.0"
"FR0000013209","FR0000009000","110.0"
"FR0000010948","FR0000001209","60.0"
"FR0000016422","FR0000010948","45.0"
"FR0000000698","FR0000016422","30.0"
"FR0000022836","FR0000016681","100.0"
"FR0000022834","FR0000016627","100.0"
"FR0000016685","FR0000016683","100.0"
"FR0000016554","FR0000016685","90.0"
"FR0000016681","FR0000016554","90.0"
"FR0000016627","EU00135","60.0"
"FR0000000529","FR0000022836","60.0"
"FR0000016683","FR0000022834","100.0"
"FR0000009206","FR0000015198","30.0"
"FR0000015198","FR9900001112","30.0"
"FR9900001980","FR0000000811","110.0"
"FR0000001076","FR0000004986","110.0"
"FR9900001981","FR0000009206","30.0"
"FR0000006604","FR9900001980","110.0"
"FR0000004986","FR0000006604","110.0"
"FR0000001774","FR9900001981","30.0"
"FR0000001036","FR0000001774","160.0"
"FR0000000811","FR0000001036","110.0"
"FR0000001774","FR0000008307","160.0"
"FR0000008307","FR0000001564","160.0"
"FR0000008606","FR0000009404","140.0"
"FR0000013598","FR0000009129","140.0"
"FR0000009129","FR0000005732","140.0"
"FR0000007742","FR0000005247","140.0"
"FR0000003679","FR0000006484","106.66666666666667"
"FR0000006484","FR0000008137","130.0"
"FR0000011494","FR0000004074","140.0"
"FR0000004673","FR0000006472","140.0"
"FR0000004588","FR0000007742","130.0"
"FR0000006864","FR0000000955","100.0"
"FR0000006472","FR0000011494","140.0"
"FR0000000955","FR0000012043","100.0"
"FR0000005507","FR0000003679","130.0"
"FR9900004624","FR0000009821","140.0"
"FR0000004945","FR9900004624","140.0"
"FR0000005174","FR0000005833","125.0"
"FR0000003632","FR0000008606","140.0"
"FR0000008825","FR0000005174","125.0"
"FR0000005732","FR0000000580","140.0"
"FR0000009872","FR0000002209","140.0"
"FR0000003066","FR0000005787","85.0"
"FR0000005247","FR0000004945","140.0"
"FR0000009404","FR0000003066","140.0"
"FR0000008137","FR0000008825","130.0"
"FR0000005284","FR0000009872","140.0"
"FR0000000987","FR0000004588","130.0"
"FR0000009821","FR0000005284","140.0"
"FR0000004074","FR0000008005","140.0"
"FR0000008005","FR0000013598","140.0"
"FR0000000580","FR0000005507","113.33333333333333"
"FR0000002209","FR0000003632","140.0"
"FR0000012043","FR0000000987","130.0"
"FR0000001762","FR0000010673","110.0"
"FR0000000756","FR0000001762","110.0"
"FR0000001354","FR0000000137","110.0"
"FR0000005632","FR0000000756","110.0"
"FR0000000137","FR0000023026","110.0"
"FR0000004450","FR0000010570","85.0"
"FR0000010499","FR0000004450","85.0"
"FR0000009514","FR0000005632","110.0"
"FR0000000073","FR0000009514","110.0"
"FR0000001997","FR0000006864","100.0"
"FR0000023026","FR0000000913","120.0"
"FR9900004060","FR0000000073","110.0"
"FR0000002366","FR0000001413","140.0"
"FR0000001413","FR0000004673","140.0"
"FR0000005833","FR0000001769","120.0"
"FR0000001578","FR0000005733","85.0"
"FR0000010570","FR0000002366","85.0"
"FR0000001411","FR9900004060","110.0"
"FR0000005733","FR0000010499","85.0"
"FR0000000913","FR0000001997","120.0"
"FR0000005787","FR0000001578","85.0"
"FR0000010673","FR0000001354","110.0"
"FR0000000148","FR0000001625","60.0"
"FR0000001628","FR0000000148","60.0"
"FR0000000756","FR0000001628","60.0"
"FR0000001625","FR0000001911","60.0"
"FR0000001625","FR9900003068","60.0"
"FR0000000621","FR0000001911","60.0"
"FR0000001911","FR0000002111","60.0"
"FR0000002111","FR0000000406","60.0"
"FR0000002111","FR0000001310","60.0"
"FR0000000621","FR0000001310","90.0"
"FR0000001838","FR0000000621","90.0"
"FR0000001310","FR0000000167","90.0"
"FR0000001070","FR0000000955","70.0"
"FR0000009748","FR9900003782","30.0"
"FR0000012844","FR0000000527","40.0"
"FR0000007176","FR0000012844","40.0"
"FR0000007465","FR0000007176","40.0"
"FR9900004310","FR0000007465","30.0"
"FR9900002038","FR0000007510","35.0"
"FR0000007510","FR0000000201","30.0"
"FR0000000974","FR0000007202","30.0"
"FR0000000201","FR0000000974","30.0"
"FR0000007202","FR9900002039","30.0"
"FR0000007461","FR0000001892","30.0"
"FR9900002039","FR0000007461","30.0"
"FR9900004635","FR9900001022","25.0"
"FR0000001413","FR9900004635","20.0"
"FR0000001447","FR9900004552","30.0"
"FR0000004666","FR0000002527","90.0"
"FR0000002634","FR0000002172","90.0"
"FR0000003108","FR0000002634","90.0"
"FR0000000474","FR0000004666","95.0"
"FR0000002527","FR0000003108","90.0"
"FR0000000839","FR0000004419","70.0"
"FR0000005006","FR0000004630","55.0"
"FR0000004630","FR0000008280","65.0"
"FR0000002695","FR0000005006","70.0"
"FR9900004634","FR0000002695","70.0"
"FR0000004646","FR0000004735","65.0"
"FR0000004419","FR9900004634","70.0"
"FR0000001440","FR0000004646","65.0"
"FR0000002341","FR0000001440","65.0"
"FR0000013961","FR0000002341","65.0"
"FR0000008280","FR0000013961","75.0"
"FR0000003446","FR0000005953","70.0"
"FR0000005953","FR0000010800","70.0"
"FR0000004735","FR0000006193","65.0"
"FR0000010800","EU00134","70.0"
"FR0000007432","FR0000002898","75.0"
"FR0000002646","FR0000003446","60.0"
"FR0000011109","FR0000002676","75.0"
"FR0000002898","FR0000011109","75.0"
