TRACK_NUM;DIRECTION;KM_I;KM_L;DESCRIPTION;UNIT_KIND;SHORTCUT;GK_R_DGN;GK_H_DGN;LAT;LONG
5321;0;105130081;51,3 + 81;Ansbach;St;NAN;3614828,862;5463521,44;49,29794338;10,57773357
5321;0;105950051;59,5 + 51;Lehrberg;St;NLE;3609251,409;5468906,421;49,34736743;10,50255004
5321;0;107070065;70,7 + 65;Oberdachstetten;St;NON;3603245,021;5476706,267;49,41852265;10,42193537
5321;0;107980054;79,8 + 54;Burgbernheim-Wildbad;Sp;NBUW;3595235,81;5479321,058;49,44333164;10,31220639
5321;0;108310035;83,1 + 35;Steinach (b Rothenburg o d Tauber);St;NSTN;3592409,444;5480371,379;49,45320871;10,27348707
5321;0;109040004;90,4 + 4;Ermetzhofen;Rerout;NERM;3592359,894;5486778,915;49,51081405;10,27429791
5321;0;109620047;96,2 + 47;Uffenheim;St;NU;3590005,905;5491240,835;49,55127613;10,24281774
5321;0;110260000;102,6 + 0;Herrnberchtheim;St;NHH;3586504,013;5495530,49;49,5903463;10,19537484
5321;0;111340093;113,4 + 93;Marktbreit;St;NMT;3582801,283;5503650,896;49,66386037;10,14588501
5321;0;111890081;118,9 + 81;Ochsenfurt;St;NOF;3577441,282;5503485,009;49,66307999;10,07162133
5321;0;112330084;123,3 + 84;Goßmannsdorf;Sp;NGOD;3574029,817;5505907,106;49,68528121;10,0248332
5321;0;112620053;126,2 + 53;Winterhausen;St;NWN;3573013,233;5508525,441;49,70894269;10,01123633
5321;0;113380100;133,8 + 100;Wuerzburg-Heidingsfeld Ost;Stp;NWHO;3568762,604;5514276,433;49,76114164;9,95332475
5321;0;113770077;137,7 + 77;Wuerzburg Sued;Sp;NWS;3568054,96;5517310,134;49,78849385;9,9440342
5321;0;114020041;140,2 + 41;Wuerzburg Main Station;St;NWH;3567443,938;5518787,499;49,8018436;9,93580596
5323;0;100000000;0,0 + 0;Eichstaett Bahnhof;St;MEB;3658800,959;5416977,447;48,86989244;11,16365603
5323;0;100080025;0,8 + 25;Wasserzell (b Eichstaett);Sp;MWAS;3659099,501;5417592,109;48,87533926;11,1679613
5323;0;100300000;3,0 + 0;Rebdorf-Hofmuehle;Sp;MRH;3659155,976;5419470,249;48,89220134;11,16946086
5323;0;100490066;4,9 + 66;Eichstaett Stadt;Sp;MEST;3659864,307;5419676,778;48,89387506;11,17919416
5330;0;100120069;1,2 + 69;Noerdlingen DB-Grenze (Duerrenzimmern);Bp;MNLG;3610181,688;5414757,985;48,86047245;10,50059684
5330;0;103870054;38,7 + 54;Gunzenhausen DB-Grenze;Bp;NGUG;3627827,732;5443820,382;49,11830213;10,75010842
5330;0;103940067;39,4 + 67;Gunzenhausen;St;NGUN;3628170,151;5444047,713;49,1202741;10,75486912
5330;0;103940067;39,4 + 67;Gunzenhausen;St;NGUN;3628170,151;5444047,713;49,1202741;10,75486912
5330;0;104720068;47,2 + 68;Langlau;Sp;NLGU;3635796,628;5444059,951;49,11874904;10,85929869
5330;0;105220045;52,2 + 45;Ramsberg;Sp;NRAB;3640649,08;5443409,869;49,11181742;10,92550973
5330;0;105620094;56,2 + 94;Pleinfeld;St;NPLF;3644444,46;5442891,989;49,1062849;10,97728017
5331;0;100030009;0,3 + 9;Noerdlingen DB-Grenze (Wallerstein);Bp;MWAG;3609925,501;5413971,254;48,85344575;10,49689567
5331;0;105370070;53,7 + 70;Dombuehl DB-Grenze;Bp;NDBG;3594905,697;5458224,29;49,25374074;10,30263799
5331;0;105410021;54,1 + 21;Dombuehl;St;NDB;3594612,136;5458032,099;49,25205847;10,29856122
5340;0;100000096;0,0 + 96;Gessertshausen;St;MGHN;3628538,142;5356545,488;48,33370142;10,73266685
5340;0;100040000;0,4 + 0;Gessertshausen DB-Grenze;Bp;MGHG;3628235,898;5356508,349;48,3334289;10,7285809
5340;0;104170061;41,7 + 61;Tuerkheim (Bay) DB-Grenze;Bp;MTHG;3621282,03;5324231,809;48,04464432;10,62562479
5340;0;104240000;42,4 + 0;Tuerkheim (Bay) Bahnhof;St;MTHB;3620669,079;5324337,629;48,04571164;10,61743703
5350;0;100000000;0,0 + 0;Senden;St;MSED;3577982,808;5354546,705;48,32397946;10,05057702
5350;0;100090010;0,9 + 10;Senden DB/SWU;Bp;MSWG;3578456,747;5353770,881;48,31694503;10,05682286
5351;0;100000000;0,0 + 0;Guenzburg;St;MGZB;3594647,387;5369965,384;48,46033342;10,27871612
5351;0;100330040;3,3 + 40;Wasserburg (Guenz);Sp;MWSG;3594034,87;5367493,798;48,43820384;10,26988204
5351;0;100660090;6,6 + 90;Kleinkoetz;Sp CoPt;MKKZ;3595465,017;5364552,205;48,41154205;10,28853705
5351;0;100930040;9,3 + 40;Hochwang;Sp;MHWG;3596211,73;5362060,318;48,38902491;10,29805091
5351;0;101150004;11,5 + 4;Ichenhausen;St;MIHN;3596549,978;5359969,729;48,37017744;10,30213727
5351;0;101580060;15,8 + 60;Ellzee;Sp;MELZ;3599281,347;5356915,685;48,34229662;10,33827359
5351;0;102140051;21,4 + 51;Neuburg (Kammel);Sp;MNBp;3601386,367;5352549,424;48,30270769;10,36561343
5351;0;102290068;22,9 + 68;Hirschfelden;Sp;MHFN;3601172,105;5351062,057;48,28936961;10,36237025
5351;0;102450060;24,5 + 60;Billenhausen;Sp;MBIN;3600887,94;5349520,164;48,27555229;10,35817434
5351;0;102780071;27,8 + 71;Krumbach (Schwab);St;MKRB;3600972,896;5346434,168;48,24779358;10,35858301
5351;0;102930000;29,3 + 0;Krumbach (Schwab) Schule;Sp;MKRS;3601155,304;5345086,314;48,23564639;10,36071693
5351;0;103120067;31,2 + 67;Niederraunau;Sp;MNRU;3602209,501;5343508,692;48,22129371;10,37452423
5351;0;103360019;33,6 + 19;Aletshausen;Sp;MALH;3602926,42;5341295,051;48,20127588;10,38363334
5351;0;103590077;35,9 + 77;Haupeltshofen;Sp;MHPH;3602879,367;5338977,666;48,18044859;10,38243991
5351;0;103800069;38,0 + 69;Loppenhausen;Sp;MLOH;3603540,822;5337004,729;48,16260321;10,39085221
5351;0;104120042;41,2 + 42;Breitenbrunn (Schwab);Sp;MBRN;3604903,806;5334355,272;48,13855971;10,40851662
5351;0;104330060;43,3 + 60;Weilbach;Sp;MWLB;3606495,311;5332989,028;48,12601233;10,42955294
5351;0;104520070;45,2 + 70;Pfaffenhausen;St;MPFH;3608170,116;5332106,137;48,11779266;10,45181979
5351;0;104820060;48,2 + 60;Hausen (Schwab);Sp;MHNS;3610517,755;5330260,666;48,10079849;10,48286277
5351;0;105130000;51,3 + 0;Nassenbeuren;Sp;MNBN;3612123,132;5327802,956;48,07842263;10,50376551
5351;0;105350060;53,5 + 60;Mindelheim CoPt Kleiner;Rerout;MAKD;3612285,031;5325548,842;48,05812879;10,50534632
5351;0;105510019;55,1 + 19;Mindelheim;St;MMH;3612035,554;5324077,445;48,04494407;10,50161591
5360;0;100000000;0,0 + 0;Buchloe;St;MBU;3628059,568;5323167,05;48,03375077;10,71616651
5360;0;100820061;8,2 + 61;Tuerkheim (Bay) Bahnhof;St;MTHB;3620668,005;5324330,867;48,04565105;10,61742073
5360;0;101040049;10,4 + 49;Rammingen (Bay);Sp;MRAM;3618598,625;5325041,569;48,05242764;10,58987336
5360;0;101870028;18,7 + 28;Mindelheim;St;MMH;3612039,182;5324071,72;48,04489197;10,50166306
5360;0;102480031;24,8 + 31;Stetten (Schwab);St;MSTS;3607182,503;5322062,035;48,02765623;10,43604411
5360;0;103240017;32,4 + 17;Sontheim (Schwab);St;MSHM;3600448,371;5320216,573;48,0121565;10,34535016
5360;0;103800021;38,0 + 21;Ungerhausen;St;MUGH;3594905,933;5320408,414;48,01472732;10,27112346
5360;0;104610040;46,1 + 40;Memmingen;St;MM;3588682,62;5317095,536;47,98583163;10,18704019
5361;0;100520010;5,2 + 10;Bad Woerishofen;Sp;MBWH;3619302,694;5319861,699;48,0057292;10,5978735
5362;0;100000000;0,0 + 0;Buchloe;St;MBU;3628070,307;5323161,888;48,03370222;10,71630891
5362;0;102020089;20,2 + 89;Kaufbeuren;St;MKFB;3621983,367;5305450,973;47,87567066;10,62970688
5362;0;102510085;25,1 + 85;Biessenhofen Swcheig;Stp Swch;MBIHA;3623039,797;5300865,611;47,83424631;10,64252093
5362;0;102560092;25,6 + 92;Biessenhofen Sp;Sp;MBIHH;3622887,438;5300389,151;47,82999194;10,64035158
5362;0;103360084;33,6 + 84;Aitrang;Rerout;MAIT;3615718,04;5298914,557;47,81806258;10,54423602
5362;0;104370055;43,7 + 55;Guenzach;St;MGNZ;3607839,253;5298940,987;47,81966713;10,43906806
5362;0;106240057;62,4 + 57;Kempten (Allgaeu) Main Station;St;MKP;3598953,462;5286786,126;47,71180154;10,31767768
5362;0;107430040;74,3 + 40;Martinszell (Allgaeu);Sp;MMSZ;3595819,663;5277584,568;47,6295339;10,27391091
5362;0;108440090;84,4 + 90;Immenstadt;St;MIMS;3591453,137;5269675,763;47,55904648;10,21417969
5362;0;110130038;101,3 + 38;Oberstaufen;St;MOSF;3577253,183;5268918,428;47,554078;10,02539793
5362;0;111430085;114,3 + 85;Roethenbach (Allgaeu);St;MRTA;3571756,381;5276234,594;47,62050208;9,95357103
5362;0;111900062;119,0 + 62;Markt Heimenkirch;Sp;MHMK;3567863,26;5277126,691;47,62894358;9,90192526
5362;0;112980042;129,8 + 42;Hergatz;St;MHGZ;3562225,799;5279037,44;47,64669258;9,82719713
5362;0;115150018;151,5 + 18;Lindau-Aeschach Swch;Swch;MALI;3551582,236;5268913,724;47,55657783;9,68435712
5362;0;115290028;152,9 + 28;Lindau Main Station;St;MLI;3551304,524;5267549,183;47,54432753;9,68050857
5363;0;100000000;0,0 + 0;Bobingen;St;MBOB;3636524,275;5349237,72;48,26634286;10,83796563
5363;0;100370040;3,7 + 40;Oberottmarshausen;Sp Rerout;MOMN;3637614,254;5345903,578;48,23613831;10,85155716
5363;0;100810002;8,1 + 2;Graben (Lechfeld);Sp;MGRL;3637773,789;5341781,108;48,19904861;10,852366
5363;0;100990020;9,9 + 20;Lagerlechfeld;St;MLLF;3637228,161;5340046,229;48,1835724;10,84447004
5363;0;101310086;13,1 + 86;Klosterlechfeld;Sp;MKLF;3636422,53;5336892,654;48,15539902;10,83263082
5364;0;100000000;0,0 + 0;Kaufering;St;MKFG;3638288,612;5328668,22;48,08106944;10,85503502
5364;0;100400006;4,0 + 6;Landsberg (Lech) Schule;Sp;MLLS;3639449,421;5325704,667;48,05417839;10,86964098
5365;0;100000000;0,0 + 0;Landsberg (Lech);St;MLL;3639615,365;5324936,7;48,0472391;10,87161558
5365;0;101200075;12,0 + 75;Asch-Leeder;CoPt;MASL;3637809,758;5313345,587;47,94343901;10,84369354
5365;0;101560032;15,6 + 32;Denklingen (Schwab);CoPt;MDKL;3638871,449;5310137,115;47,91436908;10,85686452
5365;0;102010014;20,1 + 14;Kinsau;CoPt;MKIN;3641499,744;5306559,617;47,88163758;10,89083565
5365;0;102870000;28,7 + 0;Schongau;St;MSGU;3642559,388;5298856,021;47,8121567;10,90246013
5370;0;100000000;0,0 + 0;Mering;St;MMR;3647648,313;5349133,831;48,26291721;10,98768069
5370;0;100250023;2,5 + 23;Merching;Sp;MMEG;3647082,401;5347210,156;48,24575899;10,97939532
5370;0;100630016;6,3 + 16;Schmiechen (Schwab);Sp;MSCN;3647076,883;5343557,284;48,21292866;10,97805491
5370;0;100880052;8,8 + 52;Egling;St;MELG;3647028,062;5341116,386;48,19100131;10,97655385
5370;0;101400007;14,0 + 7;Walleshausen;St;MWHN;3647481,191;5336586,048;48,15017787;10,98107521
5370;0;102120084;21,2 + 84;Geltendorf;St;MGE;3651851,568;5331772,516;48,1058881;11,03806042
5370;0;102300068;23,0 + 68;St Ottilien;Sp;MOTN;3652650,254;5330539,165;48,09461245;11,04833759
5370;0;102970063;29,7 + 63;Schondorf (Bay);St;MSDF;3655866,072;5325983,09;48,05288723;11,08982158
5370;0;103320009;33,2 + 9;Utting;St;MUTG;3656263,756;5322607,032;48,02244764;11,09392215
5370;0;103760046;37,6 + 46;Riederau;Sp Dkst;MRDU;3656624,105;5318209,467;47,98283605;11,09714647
5370;0;103980020;39,8 + 20;St Alban;Sp;MSAB;3657292,854;5316150,773;47,96416951;11,1053463
5370;0;104140050;41,4 + 50;Dießen;St;MDIN;3657526;5314627,247;47,95041943;11,10790896
5370;0;104590030;45,9 + 30;Raisting;Sp;MRAG;3658110,177;5310378,476;47,91208944;11,11416658
5370;0;105450081;54,5 + 81;Weilheim (Oberbay);St;MWH;3660461,673;5303018,529;47,84535859;11,14287136
5381;0;100920094;9,2 + 94;Weichering;St;MWEI;3671542,426;5400743,335;48,72064176;11,33042631
5381;0;101450068;14,5 + 68;Rohrenfeld;St;MRFD;3666285,86;5400654,64;48,72126718;11,2590067
5381;0;101610061;16,1 + 61;Neuburg-Gruenau (b Neuburg/D);Rerout;MANG;3664699,992;5400812,66;48,72310752;11,23753295
5381;0;102070020;20,7 + 20;Neuburg (Donau);St;MNBD;3660334,992;5401142,747;48,72721017;11,17837837
5381;0;102700046;27,0 + 46;Unterhausen (Bay);St;MUHN;3654622,427;5399821,527;48,71677858;11,1002891
5381;0;103080027;30,8 + 27;Straß-Moos;Sp;MSMS;3650952,735;5399111,117;48,71129237;11,05019211
5381;0;103280074;32,8 + 74;Burgheim;St;MBGH;3649282,263;5397931,408;48,70109205;11,02708175
5381;0;104030033;40,3 + 33;Rain;St;MRN;3641983,898;5397195,03;48,69617542;10,92773511
5381;0;104340067;43,4 + 67;Genderkingen;Sp;MGKG;3638851,971;5397085,428;48,69589423;10,88517724
5381;0;104770004;47,7 + 4;Hamlar;St;MHAM;3634630,056;5396617,295;48,69261067;10,82770396
5381;0;105290044;52,9 + 44;Donauwoerth;St;MDT;3630430,802;5398888,079;48,71391158;10,77140898
5381;0;106040092;60,4 + 92;Tapfheim;St;MTPF;3624829,686;5394898,197;48,67919305;10,69412602
5381;0;106500066;65,0 + 66;Schwenningen (Bay);Sp;MSWN;3621130,971;5392301,429;48,65657862;10,64316093
5381;0;106730022;67,3 + 22;Blindheim;St;MBLM;3619299,817;5390984,673;48,64509412;10,61793702
5381;0;107210082;72,1 + 82;Hoechstaedt (Donau);St;MHDT;3615547,968;5387922,821;48,61827416;10,56619011
5381;0;107930084;79,3 + 84;Dillingen (Donau);St;MDIL;3609948,542;5383688,669;48,58121833;10,48915089
5381;0;108420030;84,2 + 30;Lauingen;St;MLIG;3605228,106;5382858,41;48,57456387;10,42498398
5381;0;108900031;89,0 + 31;Gundelfingen (Bay);St;MGUF;3601741,186;5379890,076;48,54845317;10,37702026
5381;0;109680010;96,8 + 10;Neuoffingen;St;MNFG;3599507,706;5372573,285;48,48303065;10,34503462
5382;0;99929956;-0,7 + -43;Ingolstadt Main Station;St;MIH;3679310,413;5403642,926;48,74450978;11,43716428
5382;0;100430000;4,3 + 0;Ingolstadt-Seehof;Stp;MSEH;3678559,703;5399518,388;48,70766861;11,42518241
5382;0;100940033;9,4 + 33;Karlskron Scherm;Rerout;MASH;3674791,845;5396102,822;48,67804632;11,37258904
5382;0;101360077;13,6 + 77;Niederarnbach;St;MNAR;3671868,912;5393024,753;48,6511999;11,33165423
5382;0;102510032;25,1 + 32;Schrobenhausen;St;MSHN;3666820,712;5383314,925;48,56531694;11,25929667
5382;0;103460087;34,6 + 87;Radersdorf;St;MRDD;3659819,819;5377459,979;48,51452409;11,16226741
5382;0;104130045;41,3 + 45;Aichach;St;MAI;3657065,043;5371442,116;48,46113774;11,1227468
5382;0;104680048;46,8 + 48;Obergriesbach;Sp;MOGB;3654005,886;5366996,486;48,42194025;11,07977831
5382;0;105130039;51,3 + 39;Dasing;St;MDAG;3652070,379;5362972,901;48,38624904;11,05218899
5382;0;105430013;54,3 + 13;Paar;Sp o.S.;MPAR;3650913,06;5360245,486;48,36201441;11,03559572
5382;0;105890030;58,9 + 30;Friedberg (b Augsburg);St;MFDB;3647006,295;5359030,149;48,352012;10,98248189
5382;0;106170003;61,7 + 3;Augsburg-Hochzoll;St;MAHZ;3644249,33;5359073,488;48,35303645;10,94532041
5383;0;100000000;0,0 + 0;Rohrbach (Ilm);St;MRBI;3689850,394;5388576,015;48,60603795;11,5734282
5383;0;100530003;5,3 + 3;Wolnzach Markt;St;MWBM;3693551,533;5388204,534;48,60156886;11,62339007
5386;0;100000000;0,0 + 0;Ingolstadt Nord;St;MIN;3678914,918;5406809,676;48,77307443;11,43316613
5386;0;100340088;3,4 + 88;Ingolstadt Schmidtmuehle;Swch;MASE;3680906,024;5407934,793;48,78260771;11,4607242
5387;0;100000000;0,0 + 0;Ernsgaden;Swch;MERN;3689512,368;5402769,5;48,73364737;11,57534322
5387;0;100000078;0,0 + 78;Ernsgaden Isar-Amperwerke;CoPt;MAIE;3689586,024;5402795,198;48,73385585;11,5763553
5387;0;100380020;3,8 + 20;Vohburg Werkbahnhof Bayernoil;St;MVRW;3690721,554;5405910,91;48,76149895;11,59321695
5388;0;100340088;3,4 + 88;Ingolstadt Schmidtmuehle;Swch;MASE;3680906,024;5407934,793;48,78260771;11,4607242
5400;0;100320035;3,2 + 35;Kempten (Allgaeu) Ost;Sp;MKPO;3599995,953;5288981,775;47,73138364;10,33206973
5400;0;101310005;13,1 + 5;Dietmannsried;St;MDRD;3596726,105;5297987,013;47,81285365;10,29049185
5400;0;102180053;21,8 + 53;Bad Groenenbach;St;MGNB;3593847,153;5305679,269;47,8824458;10,25372718
5400;0;103480086;34,8 + 86;Memmingen;St;MM;3588669,721;5317097,048;47,98584701;10,18686773
5400;0;104130016;41,3 + 16;Heimertingen;St;MHMG;3586558,697;5322989,145;48,03911601;10,1597805
5400;0;105130078;51,3 + 78;Kellmuenz;St;MKMZ;3583805,269;5331972,103;48,12025541;10,1246223
5400;0;105610019;56,1 + 19;Altenstadt (Iller);St;MASI;3582649,584;5336507,958;48,16119133;10,10998158
5400;0;106300022;63,0 + 22;Illertissen;St;MILT;3581805,124;5343349,76;48,22281953;10,09994823
5400;0;106460001;64,6 + 1;Au (b Illertissen);Rerout;MAAU;3581549,278;5344902,574;48,23681472;10,09680395
5400;0;106660039;66,6 + 39;Bellenberg;Sp;MBNB;3581044,28;5346876,544;48,25462851;10,09038413
5400;0;106940004;69,4 + 4;Voehringen;St;MVRN;3580504,032;5349588,55;48,27908251;10,08362551
5400;0;107500011;75,0 + 11;Senden;St;MSED;3577977,65;5354544,465;48,32395996;10,05050706
5400;0;107820037;78,2 + 37;Gerlenhofen;St;MGLH;3576956,925;5357567,231;48,35126438;10,03729619
5400;0;108260021;82,6 + 21;Neu-Ulm Finninger Straße;Stp;MFNS;3576075,942;5361861,448;48,3899828;10,02618734
5402;0;100000000;0,0 + 0;Immenstadt;St;MIMS;3591452,687;5269663,215;47,55893371;10,2141711
5402;0;100410071;4,1 + 71;Blaichach (Allgaeu);St;MBLH;3594841,309;5268024,471;47,54371244;10,25883356
5402;0;100790090;7,9 + 90;Sonthofen;St;MSF;3595897,422;5264654,551;47,51325482;10,27212604
5402;0;101090067;10,9 + 67;Altstaedten (Allgaeu);St;MATS;3596604,827;5261914,575;47,48851199;10,28091561
5402;0;101480089;14,8 + 89;Fischen;St;MFN;3595982,242;5258246,514;47,45561993;10,27185995
5402;0;101700052;17,0 + 52;Langenwang (Schwab);St;MLNW;3596332,278;5256123,612;47,43647867;10,27603894
5402;0;102070002;20,7 + 2;Oberstdorf;St;MOF;3596505,686;5253306,02;47,41111648;10,27772383
5403;0;100180027;1,8 + 27;St Mang;Sp Rerout;MMG;3599554,821;5286403,624;47,70826992;10,32560218
5403;0;100380053;3,8 + 53;Durach;St;MDUH;3600948,977;5285109,083;47,69641383;10,34387548
5403;0;100690032;6,9 + 32;Sulzberg;Sp;MSUG;3602481,077;5282773,358;47,67517118;10,36373325
5403;0;100840021;8,4 + 21;Jodbad Sulzbrunn;St;MJBS;3603751,852;5283193,149;47,67874337;10,38075079
5403;0;101200033;12,0 + 33;Bodelsberg;Sp;MBOD;3606042,188;5283147,518;47,67796202;10,41123288
5403;0;101360047;13,6 + 47;Zollhaus-Petersthal;Sp;MZSp;3606635,552;5281768,521;47,66546549;10,4187965
5403;0;101760031;17,6 + 31;Oy-Mittelberg;St;MOYM;3609630,04;5279674,088;47,64613405;10,45812925
5403;0;101980062;19,8 + 62;Wertach-Haslach;Sp;MWHA;3609856,471;5277718,549;47,62851295;10,46065174
5403;0;102160026;21,6 + 26;Maria Rain;Sp;MMRN;3611326,51;5278194,14;47,63253842;10,480325
5403;0;102390014;23,9 + 14;Nesselwang;St;MNEW;3613155,357;5277273,64;47,62394557;10,50441391
5403;0;102920059;29,2 + 59;Pfronten-Weißbach;Sp;MPFW;3617236,409;5274210,208;47,5956778;10,55786976
5403;0;103060074;30,6 + 74;Pfronten-Ried;St;MPFD;3617500,971;5272878,007;47,58365227;10,56102998
5403;0;103290058;32,9 + 58;Pfronten-Steinach;St;MPFS;3618540,716;5270951,621;47,56614344;10,57432748
5403;0;103430040;34,3 + 40;Pfronten-Steinach Border;Bp;MXP;3619769,136;5270341,049;47,56042868;10,59047981
5420;0;99999942;-0,0 + -57;Lindau Main Station;St;MLI;3551343,526;5267553,947;47,5443673;9,68102718
5420;0;100240054;2,4 + 54;Lindau-Reutin;St;MLIR;3552977,924;5268464,909;47,55242921;9,70284607
5420;0;100590039;5,9 + 39;Lindau-Reutin Border;Bp;MXLR;3555481,656;5266491,07;47,53446864;9,735859
5421;0;100000066;0,0 + 66;Lindau-Aeschach Swch;Swch;MALI;3551582,236;5268913,724;47,55657783;9,68435712
5421;0;100170051;1,7 + 51;Lindau-Reutin;St;MLIR;3552977,971;5268456,958;47,5523577;9,70284574
5440;0;99949985;-0,5 + -14;Biessenhofen Swcheig;Stp Swch;MBIHA;3623039,797;5300865,611;47,83424631;10,64252093
5440;0;100000000;0,0 + 0;Biessenhofen;St;MBIH;3622903,154;5300379,262;47,82990003;10,6405586
5440;0;100250025;2,5 + 25;Ebenhofen;Sp;MEBH;3621286,539;5298664,182;47,81478743;10,61849553
5440;0;100650014;6,5 + 14;Marktoberdorf;St;MMO;3621049,116;5294682,962;47,77903948;10,61421727
5441;0;99989993;-0,1 + -6;Marktoberdorf;St;MMO;3621049,116;5294682,962;47,77903948;10,61421727
5441;0;100050030;0,5 + 30;Marktoberdorf Schule;Sp;MMOS;3620769,861;5294142,357;47,77423155;10,61034241
5441;0;100450090;4,5 + 90;Leuterschach;Sp;MLSH;3618669,7;5290943,141;47,74585846;10,58146026
5441;0;101130045;11,3 + 45;Lengenwang;St;MLWG;3620256,082;5285602,244;47,69754752;10,60113397
5441;0;101650068;16,5 + 68;Seeg;Sp;MSEG;3621302,612;5280980,84;47,65580319;10,61378897
5441;0;102210054;22,1 + 54;Weizern-Hopferau;St;MWZH;3621902,659;5276406,413;47,61456379;10,62050121
5441;0;102880061;28,8 + 61;Fuessen Stadt Fuessen;Rerout;MAFU;3626323,365;5272449,437;47,57814346;10,67814036
5441;0;103040095;30,4 + 95;Fuessen;St;MFSN;3627744,467;5271657,874;47,57074916;10,69679186
5444;0;100000000;0,0 + 0;Schongau;St;MSGU;3642553,34;5298856,748;47,81216457;10,90237966
5444;0;100060038;0,6 + 38;Schongau AwCoPt Haindl;Rerout;MAHL;3642804,424;5298392,335;47,8079344;10,90557749
5444;0;100280002;2,8 + 2;Peiting Nord;Sp;MPTN;3644400,298;5297728,841;47,80161477;10,9266511
5444;0;100410065;4,1 + 65;Peiting Ost;St;MPTO;3645173,949;5296783,751;47,79294578;10,936657
5444;0;100930012;9,3 + 12;Hohenpeißenberg;Sp;MHPG;3649877,003;5296440,842;47,78878755;10,99927265
5444;0;101540095;15,4 + 95;Peißenberg;St;MPBG;3654423,166;5297528,266;47,7974889;11,06029316
5450;0;100000000;0,0 + 0;Weilheim (Oberbay);St;MWH;3660452,79;5303023,345;47,84540409;11,14275454
5450;0;100650010;6,5 + 10;Peißenberg Nord;Sp;MPBN;3655589,458;5299561,876;47,81548659;11,07657956
5450;0;100890039;8,9 + 39;Peißenberg;St;MPBG;3654423,166;5297528,266;47,7974889;11,06029316
5451;0;100000000;0,0 + 0;Murnau;St;MMU;3664729,832;5284948,86;47,6818815;11,19301463
5451;0;100040011;0,4 + 11;Murnau Ort;Sp;MUO;3664941,38;5284612,5;47,67880459;11,19570318
5451;0;100320063;3,2 + 63;Seeleiten-Berggeist;Sp;MSEB;3662731,381;5283691,092;47,67108257;11,16594902
5451;0;100550070;5,5 + 70;Grafenaschau;Sp;MGRA;3660600,841;5283179,452;47,66701594;11,13741101
5451;0;100930097;9,3 + 97;Jaegerhaus (b Bad Kohlgrub);Sp;MJGS;3656873,706;5283048,497;47,66675244;11,08777112
5451;0;101160085;11,6 + 85;Bad Kohlgrub;St;MBKG;3654596,245;5283119,843;47,66794138;11,05749212
5451;0;101310035;13,1 + 35;Bad Kohlgrub Kurhaus;Sp;MBKK;3653216,826;5283339,102;47,67024;11,03921352
5451;0;101420070;14,2 + 70;Saulgrub;Sp;MSGB;3652222,727;5282857,671;47,6661471;11,02581719
5451;0;101660030;16,6 + 30;Altenau (Bay);Sp;MALT;3651640,637;5280862,148;47,64834675;11,01738036
5451;0;102040019;20,4 + 19;Unterammergau;Sp;MUAG;3652715,174;5277428,706;47,6172328;11,03047727
5451;0;102360074;23,6 + 74;Oberammergau;Sp;MOA;3654783,087;5275526,501;47,5996449;11,05729655
5452;0;100000000;0,0 + 0;Garmisch-Partenkirchen;St;MGP;3658092,328;5263545,087;47,49115501;11,09697136
5452;0;100120053;1,2 + 53;Garmisch-Partenkirchen Hausbergbahn;Sp;MGPH;3657700,514;5262642,029;47,48313289;11,09145294
